2.000000000000000000e+00, 8.732760019187028044e-01, 1.394694028004518915e-01, 4.731374017222014089e-02
2.000000000000000000e+00, 8.762632052501276858e-01, 1.397193524454202196e-01, 4.713286713286713586e-02
1.000000000000000000e+00, 8.583583667993792687e-01, 1.338166454847962150e-01, 4.074904391401820009e-02
1.000000000000000000e+00, 8.608408929333599691e-01, 1.339274955642168197e-01, 4.089966081601738995e-02
