2.000000000000000000e+00, 8.743253448210340784e-01, 1.457451757074890997e-01, 5.728191688506177603e-02
2.000000000000000000e+00, 8.742305446190239415e-01, 1.470723018497113732e-01, 5.841491841491841530e-02
1.000000000000000000e+00, 8.646842295907827269e-01, 1.399563913231426093e-01, 4.951866016088619232e-02
1.000000000000000000e+00, 8.643500280028479921e-01, 1.404961080786140959e-01, 4.946158659070701985e-02
