2.000000000000000000e+00, 8.623944990311882552e-01, 1.379002005799594421e-01, 4.305503556720329666e-02
2.000000000000000000e+00, 8.635014274939087908e-01, 1.377195244684202291e-01, 4.452214452214452167e-02
1.000000000000000000e+00, 8.584769892511388001e-01, 1.340018982812797854e-01, 3.913358828959515034e-02
1.000000000000000000e+00, 8.598777722404408186e-01, 1.341322596274925061e-01, 4.017519017354365118e-02
