2.000000000000000000e+00, 4.145977420097609611e-01, 1.236349819838362396e-01, 4.380381879445900684e-02
2.000000000000000000e+00, 4.210505416711975979e-01, 1.242949335733578992e-01, 4.615384615384615641e-02
1.000000000000000000e+00, 4.038834149263834106e-01, 1.212417942146729322e-01, 4.084794936041144520e-02
1.000000000000000000e+00, 4.008152367925444381e-01, 1.215944272197443943e-01, 4.257911548720650502e-02
