2.000000000000000000e+00, 8.689382250677056829e-01, 1.354178757712662384e-01, 4.151067016098839574e-02
2.000000000000000000e+00, 8.696299241491715071e-01, 1.359517991117440705e-01, 4.149184149184149267e-02
1.000000000000000000e+00, 8.610475975775081503e-01, 1.317360691647235793e-01, 3.669392061189502563e-02
1.000000000000000000e+00, 8.624943589338068817e-01, 1.323963184361308387e-01, 3.740902953864392450e-02
