random,interested_only,topic
0.2469689317802836,0.5949376491315572,0.5504480298641778
0.3519112278310142,0.5602224088178877,0.566622595484232
0.35782580584625745,0.6038033274480789,0.6038050013047498
0.41832291786434456,0.6051075456415402,0.6809503190286161
0.3097081626298718,0.5866915007620697,0.5503566574863722
0.43589957373066657,0.5650086666913945,0.5754430201091443
0.33694755208315197,0.5891726228410412,0.5773628800310513
0.4439385340397111,0.5855137734675487,0.5805008350246229
0.4781144972819088,0.5840889942685326,0.6074253042366192
0.4052834572049152,0.6157137175581202,0.5613564473056882
0.4432248349117138,0.582471937136972,0.5515020584277874
0.33394584425989166,0.5553845407460545,0.6018350497956846
0.3559526464112458,0.5684919329007225,0.5607870750210564
0.2627383802338711,0.640247825318053,0.6336365587624997
0.4020826024473164,0.6105983614411293,0.5746920700407255
0.34876585309231367,0.5999252968099216,0.6131020681700623
0.35791716354678016,0.5664231358939273,0.5924847482894539
0.29884194982137396,0.595559949115622,0.6263335088834762
0.35567707838331386,0.5733467969404822,0.583556226558817
0.44331175238654097,0.6486627418002768,0.6018102498681384
0.4574253862999216,0.5587005262006629,0.5755823040961899
0.41359341150991974,0.5936564939118147,0.613394194645187
0.5495325678401289,0.5981581679149837,0.5839075331586004
0.3769118878302987,0.5557167870999109,0.5838344794369656
0.4967249615977286,0.5888013595238112,0.6110877336983058
0.20886781791518527,0.6170106697790513,0.5803038263803362
0.36930628557592665,0.5865909168166216,0.5516614588442561
0.42699249702442155,0.5555231189970247,0.6180908521355468
0.4259915761337919,0.5740481490841829,0.5775727803494963
0.5060744820375048,0.6033965464340207,0.6187846769509766
0.3342759403850063,0.5962609761729911,0.5814328893618974
0.35812980872828104,0.5708214060964172,0.535628479876273
0.32945034055158756,0.5630305653908959,0.6324094140476344
0.4432063529712681,0.5634192319027073,0.5906276270389855
0.3789902104067004,0.5946369781143874,0.5475369541037423
0.4071270346805651,0.623332143483436,0.662844852281449
0.5242072252234697,0.5905752471286714,0.6222557953106618
0.4290337314090344,0.6156269201796701,0.5865857083447683
0.3295476273211202,0.6504227640240546,0.6256058619559347
0.5070539551431082,0.5859845124433539,0.5542072582136246
0.5262543137179359,0.5689030106172935,0.595261718449511
0.40219690177660483,0.5885286823373808,0.5933474987623385
0.3368277576987967,0.5603684155509857,0.594141787455421
0.46467595359209923,0.6147938726561725,0.6022382356823432
0.3070822274039732,0.5933141866888313,0.543197099316513
0.4054493202088473,0.5878269142238867,0.550587755394826
0.3424681978651446,0.5748974348691697,0.5842420713696617
0.4039329978698598,0.5840382011185328,0.5844139237678159
0.44449773281807226,0.5538951413656188,0.554793987659927
0.37077045675976344,0.5659144524071916,0.5544225571293209
0.48127451345682937,0.5838219113171792,0.5766142575426889
0.577653400726982,0.6275456834460668,0.6386766542307094
0.48604324604986865,0.5867293859072051,0.6085617953380069
0.45216158221504194,0.6298944607615831,0.6345428612619124
0.4274952444078566,0.5835255463998572,0.6065034362851767
0.4017262403488445,0.5994726849548857,0.5773918850474927
0.40650976431946784,0.5570662095443624,0.6467616973905004
0.48293162938325596,0.6342044510385462,0.5467623559288972
0.3526504037788352,0.5811219925594614,0.6316787819638604
0.36558618806176557,0.5310897748730152,0.5788522856670105
0.3454170351068034,0.5866898830246767,0.5909347472110524
0.297483295484141,0.5934466225485323,0.5360159301230099
0.3860434660948927,0.6405857164602955,0.632026349149311
0.45541450338175515,0.5942240983397875,0.6047305932447785
0.34845046320711026,0.5774325937164936,0.5945930066637963
0.4508875219441643,0.5338420378129992,0.5613059108702081
0.361203715016949,0.5762850392442793,0.6070657662872617
0.4200967610473879,0.5764994894820956,0.6398679129039595
0.3620219749048841,0.5515637348638737,0.5577936079901333
0.47030306182162585,0.5885509575739638,0.6065961564668532
0.3359007384699907,0.5830760792755367,0.6006339414066318
0.3488402158665696,0.5810891740378658,0.580801019555407
0.3834465317703052,0.5878919766346107,0.5989108878971434
0.5214260770421659,0.6170284788499542,0.6339640948625761
0.4190357954289305,0.528281666515823,0.571697738977666
0.4434700807271999,0.5672433878450959,0.5764744062762919
0.4645599765017618,0.590034370534399,0.5868935098991772
0.40961272459361775,0.5816396166038957,0.6385221997593065
0.4352808993672793,0.585166328893222,0.5835764235568757
0.36695865172272035,0.5909078306004734,0.6062140967402552
0.3365765764263017,0.5783140362277268,0.6176793729742337
0.33195414662072564,0.6278522302435119,0.5598301782385148
0.4194254477692705,0.6062701310722616,0.5867809982490263
0.39399349874805895,0.5932581397167014,0.6325471232122097
0.3837370189706176,0.6322412746658044,0.6721993056612154
0.5015742819276274,0.6335730245345519,0.5749428285162925
0.4109124018624043,0.5379162488740903,0.5492106061319715
0.44340974097049113,0.5808503668920576,0.5352636087830772
0.3923815737613233,0.6084576755136095,0.626293017757835
0.4659971672354488,0.6153024927212412,0.601709285723852
0.37094793683452665,0.546371078193257,0.5749203137035237
0.4403359088966913,0.5981221354515528,0.6061112817887949
0.42280722617727323,0.5591471671720661,0.5891156977714851
0.3656856360263244,0.5545037315096992,0.6088945020496801
0.4128399811593906,0.5358502559311666,0.6164469767212657
0.3640619713295057,0.5746328812249504,0.66727652191342
0.40981612066096157,0.6032354677311405,0.6226564417875685
0.5283088451416117,0.6009359809404652,0.625184588814191
0.38862328018225634,0.6364890235898845,0.5463259998132367
0.43317055902065915,0.6317893645330293,0.6453540864401165
0.35003521600732823,0.5506603362862055,0.6541560749012312
0.35029031044669917,0.6009835024794855,0.582672050628663
0.3810581019835263,0.6223346696980533,0.5409676780325301
0.49430375944902216,0.5891858331271383,0.5855244952539314
0.32116360506015773,0.6366801321035188,0.6464709695327956
0.33210639170109735,0.6074983716825318,0.5966627991777183
0.4204533179194477,0.5368977160771831,0.5807505283016919
0.41959871708785623,0.5699654252964669,0.5988604451515425
0.4000190890263712,0.6603351775102075,0.723581969876357
0.5021279936983207,0.572733330298681,0.6163174851108114
0.33837663781116706,0.5801313142686864,0.6061675517434203
0.23211359483431893,0.5519992727346275,0.6045557142181324
0.4474326319606603,0.5449721857125233,0.5954559421666191
0.3999310683322791,0.6426958223457913,0.6076650532923142
0.37366304935456235,0.5277731390787299,0.5775896930744369
0.3847800329314313,0.5599070729185772,0.6319433600219172
0.42918470412450677,0.5614639860708643,0.567333314607671
0.4122613727364522,0.5902504304428734,0.5596393727701972
0.5567055870584804,0.6287862254086528,0.6159874298394383
0.3138791591445748,0.570144470143125,0.5546573573718488
0.3315724967069185,0.5878105800165393,0.6186621299710285
0.46501024867997137,0.5905119154193558,0.6284044540412086
0.34425366660428075,0.5443233659183387,0.5825852021609477
0.42227309903009297,0.6252063721383496,0.639120237593412
0.3879319093699901,0.5715809008317658,0.6020228399437415
0.3134881566195502,0.578395876067461,0.5546058232832114
0.34059839652329577,0.5819429821138387,0.5637716200643164
0.42375806988981235,0.5667772157706539,0.6017059059603479
0.39210254015708657,0.5465505162764439,0.5919828624889357
0.3225451342076924,0.5372920096573444,0.5662083068876514
0.3823281403279537,0.5972123404954316,0.5951389539028628
0.3479181048147964,0.5807890238969762,0.5641123061209805
0.33011708506065274,0.6206769276734163,0.5778020580782492
0.3851743256844332,0.5823324133844261,0.5726873968011759
0.35106638818609703,0.5628087037817592,0.5808959251450696
0.3203028626310355,0.5557207875524276,0.5924025807168315
0.37284255232105123,0.6084150994097883,0.5818359177508146
0.4452306466925758,0.5578819034226308,0.5618812152823904
0.44423073124284695,0.5841781982900149,0.5905814561984941
0.3122115754255722,0.6258799300706953,0.5500886728241711
0.40156001091106824,0.5958295427857362,0.6048054947607706
0.6181410939840711,0.6250977068062704,0.5936424236270339
0.3524056482435093,0.6296857692492226,0.5755436571036995
0.43346331234267393,0.6174726203846175,0.6469903829691314
0.48548638281139456,0.592139745477219,0.6064353399558735
0.4301390507356261,0.5899485117702798,0.5721752555373683
0.31838626582557267,0.6463533216722952,0.6243808749213423
0.3334883714232352,0.5936708214989139,0.5981635566517876
0.33736994073139015,0.5961529077479553,0.5742862233516541
0.3243364413334155,0.5481431728315805,0.5448093682665024
0.36371645853857126,0.6278480936618193,0.6226509542960155
0.5275926888800729,0.5808614156885543,0.6339938243105788
0.33181560801983334,0.5717594194085389,0.5762017413526173
0.5425921208820474,0.616633655861542,0.6098440804886798
0.396399338844683,0.6208451613844705,0.6048465397866973
0.503517234383186,0.5864306726904607,0.6022669253533665
0.37466494122683286,0.5830061641894005,0.6057133105218775
0.28925243196550887,0.5579668049810961,0.6258551435817833
0.5001664230461887,0.6082167488632458,0.5745386683822467
0.480353403038219,0.5800419374992873,0.6042507944934923
0.4270723859406333,0.5730720109718873,0.5937614677272259
0.34689679007575536,0.5617503930005737,0.5763400064543891
0.4265632212338404,0.6037840612052882,0.5522154862420658
0.4275881537545926,0.5792632755612861,0.6122338291574676
0.5107511720471527,0.5913545076724518,0.6013479791751473
0.36334562228221384,0.6099350523175785,0.5870451473273478
0.27486354660622353,0.5967343904622242,0.5764187350516806
0.46307126719199454,0.5939522723336085,0.6098046817471372
0.3745423673833448,0.5803942991518387,0.5406342775550498
0.44507470712095937,0.6036401845366324,0.6006032978095297
0.33955055536284817,0.5984123443853847,0.6615373430432341
0.32334130212127593,0.6096031107011286,0.6309023122572308
0.4588617806249564,0.6326593336615681,0.5972236360177693
0.4873379392356509,0.6441913181834433,0.6083961737004768
0.34551016629192655,0.576670388634202,0.6279216607782696
0.503632396528735,0.5731060618938729,0.5828788684503879
0.3445779023361575,0.5667884456579875,0.6240191998920087
0.3523441791726091,0.615423764295048,0.6252534223174332
0.41601372201375336,0.6586098530446579,0.6194210857569511
0.5047809019959514,0.6115575095279456,0.6552855046250496
0.41430726356734804,0.5566586833935327,0.5905706086744351
0.3702794809676798,0.601070879838363,0.609547379541316
0.3378407159263075,0.5667450357139611,0.5882309831858602
0.33802894569051567,0.5650591521279961,0.5472735900686148
0.36231888560029135,0.6158405843204745,0.5901465125314955
0.37508810153107264,0.5541436798935206,0.5554618279580001
0.31178678960841644,0.659054235512649,0.6486704173502089
0.41938056771407783,0.5618511462177084,0.5721917024125692
0.36567176997707207,0.650345338149017,0.5703901077483909
0.41533799373601177,0.6323542143685709,0.6018387620391723
0.5042272750932169,0.5932318811456239,0.5612368566560842
0.43855297926154063,0.5778426764100253,0.5948440520750936
0.2992953835471336,0.5546108065487989,0.5709166906097568
0.38116146411679785,0.5900080519108375,0.5896280928543443
0.3337397371190183,0.5640754143751182,0.5929324275431286
0.45545894739677334,0.6061019475992446,0.5556639909619243
0.3777173384497,0.6673885952402964,0.6149835159076834
0.3215194692162394,0.5712675591418538,0.5689116602586194
0.5474808800214113,0.5970673272362765,0.612387220406383
0.4402785399927322,0.5759384517092891,0.6166721946900011
0.39269633358235584,0.6340409084475662,0.623880895549276
0.4016083294689218,0.5764545633277958,0.5884763067054943
0.3721396546637349,0.6374243681618512,0.62160057042158
0.36197328290921715,0.578882185233914,0.5930475139283187
0.3063679689690586,0.6293602693128977,0.6749314932598945
0.34684909819543885,0.5654071306389129,0.5718247639895208
0.36183333519107025,0.5824950073750824,0.5642858965993053
0.4333689027827313,0.6245482034226475,0.5914370434553251
0.47367241905706037,0.6013313963234511,0.6365384903143237
0.43833571866540266,0.5896008184902145,0.6421323730963013
0.32462305419396126,0.6502261600832685,0.6140335912605904
0.4493365582759109,0.6524080465052706,0.6111613722079858
0.34809190489743475,0.5393891857029365,0.5760128375173338
0.33304225614701705,0.5587508387075701,0.5434204266919612
0.3884763962604157,0.5474288218880411,0.5985158765363013
0.5270720422694108,0.5373552528863976,0.5422540479128661
0.3170755305722468,0.6019371836998586,0.5785070089619782
0.4061479486169425,0.6390626268211365,0.654640180663144
0.34390409527456695,0.6534745807752531,0.5701459097685451
0.4019322811891738,0.6065372160452777,0.5930808127354755
0.37092840422022527,0.5453232509071265,0.6086192715779581
0.449881348427472,0.5923428956305206,0.6177022292061087
0.47217014009122316,0.5747023195161214,0.6156437453663139
0.3370952808804234,0.5748661814519764,0.5342367431841952
0.42138018815850364,0.6131413436199808,0.6048219267240795
0.5035482164136276,0.6014829041145807,0.6130332531490275
0.6038809606555489,0.6469751789426919,0.6357149527426934
0.3637989324707925,0.5612818302833597,0.6160865146598355
0.3715428600666319,0.6535091021704834,0.6089363533567285
0.4456115801146627,0.6008829992166118,0.6095499865591683
0.3947502821648591,0.5609260416081141,0.5769206831603688
0.44924226399618233,0.6073143130988671,0.6279164447060313
0.2951501256488866,0.5828364576075096,0.5269593650976151
0.26582644958229174,0.5900801176488557,0.5332356280793424
0.34044423219650666,0.5529911843931705,0.5857148911878166
0.38585929937336677,0.5834510210137862,0.5841210830577968
0.41352412786930043,0.6378018655210932,0.6315331271727619
0.391789173459275,0.5537778115205791,0.5957236473206935
0.44597497616319204,0.5649692875025767,0.5644914565402803
0.4409895244504004,0.5772213063295623,0.6146354658733496
0.4026170874340978,0.6277887254779044,0.5636447596503772
0.4005655754763443,0.6057772120455258,0.6020810882239233
0.40274771893695005,0.5679843090688761,0.5775981954160434
0.33075696482328365,0.5634270440284559,0.5600755526627827
0.5040562187053454,0.6166112066482126,0.5607482889630547
0.45978835215868347,0.5940312550253474,0.5920426018657637
0.38465389886868395,0.557590380757141,0.5769693050726301
0.35891756110353495,0.5920292935812718,0.6237271624609665
0.38879228752404427,0.5868997689707006,0.5715129538212027
0.47040971834505163,0.5501233927297824,0.5847389943842463
0.2964165055348605,0.6221426257423982,0.6288292903844861
0.3548613478421395,0.6065874768928581,0.5627495371007463
0.562286170829771,0.6337277998806691,0.5882598406816706
0.41563925715009786,0.570859614523211,0.586567746033281
0.35508726554492276,0.6091739442645293,0.5959804908370876
0.372887093044276,0.5814939606323327,0.5508313274569134
0.49282640979697534,0.6027122250405651,0.5876267801132271
0.3668511118014379,0.6031280557398753,0.6179546331442671
0.3953870419931402,0.569350174159364,0.5408811246256933
0.3572461789934463,0.6456421394103959,0.6098080963450563
0.3792378177887645,0.5815867742471912,0.5815029821110704
0.29788186565729335,0.6036625375384584,0.6042264392758185
0.4790977963552989,0.6604244519059256,0.6489260257458251
0.4050081111844873,0.6125762170865554,0.620831255703098
0.45710943243690083,0.6466443666209757,0.6140796019858914
0.3523453554880981,0.5796664909836932,0.5771398522510885
0.3543437438432907,0.5568227460487882,0.5527091512162323
0.5240989967664438,0.6757186502137366,0.6768850950256099
0.32850186528541003,0.539734588935102,0.5203308365014714
0.36280939814379826,0.5704980900279947,0.5735225651686952
0.23250518392970293,0.6671152684210135,0.6596545806759004
0.42922321218765697,0.6280046323376886,0.6432207514068999
0.4989530732976242,0.592601668524083,0.6031440077725957
0.4207933898874786,0.5601518937188076,0.526497994452152
0.41672462516809106,0.6144178423463063,0.619353757424251
0.4329166590302912,0.6349234626075323,0.5866386351683237
0.5057880782584537,0.6158422162105114,0.6004000666416485
0.4976294733442292,0.6061805248222536,0.6754028432103996
0.44509680089379433,0.6315304904683827,0.6538343580730717
0.3956522262486496,0.5704607514303955,0.5479724592057448
0.43295298264420473,0.6048673963018154,0.6584959584030399
0.4094307092964094,0.570918558379843,0.618289097851086
0.33184415305444775,0.6283864597560885,0.5771533897309494
0.46865502254884284,0.5635410336004231,0.5690877316367231
0.4473079427977555,0.6533826652868366,0.6459743421153356
0.3771463455305376,0.6365602064084189,0.5839553371248604
0.38844145004925723,0.6321910695292268,0.6217189272214597
0.42890206583711743,0.5831562097936871,0.5723028813539339
0.5100874929144867,0.594992492431161,0.5763276110210782
0.4561757797907354,0.5404132474904398,0.5546944541388263
0.35886856363686703,0.6064715813346042,0.6209210904655987
0.41695728310453434,0.582242689887058,0.5918128228889359
0.3487006433546948,0.5914312697811605,0.5801445498139183
0.43698578020366874,0.6611832952799943,0.6048562115140312
0.2915648966699686,0.5944670187144667,0.6147320315099971
0.3652243414089536,0.6043257740005733,0.5930600291684723
0.34246196500052345,0.6200493895926721,0.6235348703149889
0.511340816480951,0.6092143184453052,0.6197513219627563
0.3405096718389758,0.6029966786711698,0.592010126680327
0.3153129596938941,0.5723222308892814,0.5419724864403567
0.3187190219774559,0.5996998393021121,0.5908116376604593
0.4910894331471002,0.5894863926750793,0.5570738535480448
0.3961394436937717,0.5441913058232004,0.5388337311453371
0.3586455677139434,0.6175480470490406,0.67103177164483
0.29568649883382325,0.5554060261329651,0.5925051385796039
0.3957851949648544,0.5677356699987346,0.6292907286563872
0.3432518140349249,0.61399724992774,0.5920794613919227
0.40925101779763884,0.5898009602157407,0.6056920203296369
0.29947729409104784,0.5886784157752301,0.5683880805839974
0.28980341472113846,0.5870016810310374,0.5943344178825396
0.34766987432394664,0.5744886050048537,0.5506128255660082
0.4911557381929425,0.5675657338065151,0.5562723998878658
0.36671342291998466,0.5629892368027433,0.5884135482983507
0.46884898210755654,0.6033403388129324,0.6099368704514795
0.43956434463759403,0.5868697047917826,0.5516280469842624
0.31035514433617084,0.5762469192237877,0.5524742989315028
0.4286094714185615,0.6264744165608008,0.6131135078617435
0.43927407128026824,0.5772343522964329,0.581280931510028
0.40409355874752234,0.6010634845186035,0.6058785053661623
0.4928639281046382,0.6011091006950183,0.6272864083598252
0.3898414261541507,0.6288949084803098,0.5932413840674642
0.4338274691751723,0.5675232194240768,0.5908844957315418
0.2845319649864585,0.5477196116486835,0.590697859336158
0.4415504290505927,0.5826044131147546,0.5910457917725684
0.3024095832560138,0.5598742927293461,0.5721703723660821
0.2851324248438629,0.6100422018059625,0.5849915831182582
0.4579611589114153,0.5561094382943436,0.5571725739319799
0.4081203636995454,0.5811910479459365,0.5553656374520627
0.2749482700194225,0.5812787565608323,0.5432881017404981
0.3594063905717829,0.552400505826069,0.5974901425810104
0.35037219913159706,0.5896328076580886,0.5799550866320865
0.45293721252799496,0.5587990612807656,0.612526975012024
0.2800199903015702,0.6324193276053285,0.6152749469580499
0.4306011889112448,0.6173647471133392,0.5980964396799562
0.343091215819302,0.546598170483465,0.5685161507852451
0.2991141325384141,0.5664044166695664,0.606240138791329
0.4952873331814581,0.5468883128380985,0.5933952949004238
0.40762764382396455,0.5634413957230534,0.5664462222841431
0.4953898715660445,0.6171532085642644,0.6235144333503552
0.2571800587409348,0.593379010282119,0.625844274125441
0.36203273913819756,0.5551191819846398,0.6060607163521949
0.34163990439930025,0.5701868109701376,0.5918741090811288
0.45256935702110324,0.5711787956058058,0.5942551191349603
0.5434745261377286,0.6426696021850462,0.6271956189172078
0.48596313037496797,0.6123475466944505,0.6081792781990057
0.3586138226639726,0.5732084656055692,0.5568780920162748
0.3659875135362176,0.5945912671017064,0.6519809903705612
0.3572283423382047,0.5788225564621998,0.6418865873747392
0.3234972639570037,0.5710893122365598,0.5703764611539965
0.41133599997346737,0.5540525327356866,0.5767662851685731
0.3636096111969701,0.5761129093128858,0.6161921278042805
0.3483627476237857,0.5531257053342911,0.6037883896819024
0.6286082456444988,0.6246696755745139,0.5668692860607357
0.4107937337620394,0.548363080084419,0.5776194192492454
0.44555761681998096,0.5653889442711515,0.577365278502407
0.3757148094809094,0.6297679414500152,0.6555112795544514
0.3875860301740442,0.6205091581836708,0.5698407469033236
0.4594821851321151,0.6185065663911272,0.5699240198026937
0.3526618218183631,0.6118225025925186,0.5737798070893712
0.39379082085589473,0.6091553179138989,0.6551014337892124
0.3798211819499249,0.5985993357166122,0.6152407606763763
0.37757772052139904,0.5947698493611941,0.6475937706920631
0.4942261472436834,0.6306842575623541,0.6279318866628807
0.40169993545316734,0.5990355989370575,0.6502579323395352
0.34917198467849975,0.6116914368057439,0.5708008381756284
0.4054488590706445,0.602161843572935,0.5846419577838455
0.5305452703242621,0.5954402164837641,0.5776298218963176
0.42953023945377183,0.5831411765784488,0.6326415714198399
0.34416739035851274,0.6209725228243494,0.6057130788770679
0.35769121902468337,0.6368422563570173,0.6211389159839869
0.3898195765207597,0.6354299655681317,0.6432189257298528
0.3779268917134317,0.5515243873699719,0.5291230823123599
0.3008327412493529,0.6213489748127414,0.61589747506434
0.3742366599375536,0.6347715844769237,0.6719097390934151
0.4143367436439167,0.6079209415803511,0.5621303027573641
0.3288445766748952,0.5925424756446992,0.6639395235366354
0.39482159387196086,0.5437936238174288,0.5413142135134906
0.4690944160546481,0.6303666516105952,0.62869739913883
0.4689160371768765,0.650034949707216,0.6258550717701447
0.40112020617742933,0.6172123278841468,0.6288259451634701
0.4504080152848024,0.5604055876358676,0.5595384466062201
0.5044487608001142,0.5910439765096935,0.5486005280207535
0.44491276283059733,0.652221535402139,0.5763044120816938
0.3522162281446143,0.6263264559514121,0.550566855455595
0.2820617875502304,0.5484109223901183,0.5965439859932637
0.34106867483352066,0.5963459580395047,0.5716216672417005
0.3588085669802577,0.5788091876140944,0.55864497110464
0.3084900105055717,0.5617901422364006,0.5313874946030417
0.4859291533354642,0.5425678872967226,0.5591193647299326
0.4574382067450484,0.599111892983618,0.6099788424479782
0.5709249395239169,0.5931197524016422,0.6093559942039029
0.47398815609562117,0.6452817300832753,0.6197806088653108
0.34593723653479325,0.6590332521298823,0.6723046696313014
0.33764397434167737,0.5759253344407899,0.650951875606799
0.3156186832558263,0.622208633399287,0.5961714467914326
0.5087007785252733,0.6020410304678205,0.6175042305829974
0.419996842600313,0.5919477646934224,0.601298274506709
0.3282607935716979,0.5425441967160353,0.5916405703754011
0.37552064372720456,0.6131932301095031,0.5432143906295507
0.3735383466368912,0.6181285824888281,0.5969674257375065
0.4303495839408106,0.5853013315340749,0.5916035209122292
0.3595439417484184,0.5654317392791102,0.6126121805545732
0.4069003926437237,0.6493556285336848,0.6101866989052809
0.46422528894661524,0.5732209711041089,0.6095304314916608
0.3269822742057674,0.58016468332949,0.5845460007072516
0.3290367765440321,0.5879743384424461,0.598900068053576
0.39173618366274915,0.5683431126847606,0.5727347940617116
0.4171003817428602,0.6346860270906671,0.6730902921817528
0.40849091484689043,0.5273415432884805,0.6323534308790012
0.38211930128248756,0.5741838792820302,0.5811300672228292
0.4202536839622065,0.5511238614127463,0.6085305011088777
0.5057261752558869,0.620799512898505,0.5973550869465407
0.3445746718264552,0.5658365096013092,0.5651340533012977
0.5296454936837962,0.5899193435466923,0.5915858909563296
0.46220616543442467,0.5600085500093644,0.5531334763346273
0.4233677428746735,0.6106432881533299,0.5868143697339565
0.35035321199224195,0.5737560766591726,0.5933046565280389
0.4188391513788609,0.5927614039448935,0.5680629419272257
0.32137050885995666,0.6083224173721957,0.5852391127569497
0.3647645249450638,0.5706325883488457,0.5660976432965413
0.3957404735616375,0.6101905384572494,0.6109277608799347
0.3510212702098781,0.5968894477477695,0.5436977372864041
0.40836459576560563,0.5762775242056551,0.6068419935860487
0.42001184292547566,0.6240249500413387,0.6122942832733083
0.3945090509919231,0.5847408112379279,0.5783421501519264
0.4120448380492208,0.6133380534067454,0.6069546643649513
0.3291018277157457,0.6174253446809581,0.6255948875703399
0.3128999089333851,0.5340424506845696,0.5728613796223943
0.5206114684072488,0.5720603559562832,0.60481109250366
0.4524280084147139,0.6300372264070937,0.6363583322269906
0.334588318450645,0.5424620455639269,0.5724768722988488
0.5159590688544851,0.6241617890234296,0.5915191804568137
0.4488104020953827,0.6402076469758861,0.6446387371174164
0.28081374381930174,0.5582898155778959,0.5732342494210105
0.43494738597303134,0.5839337461650409,0.5869789541255309
0.35454306752257625,0.6105270170607239,0.5970247503414919
0.30514163709514625,0.5596854603950077,0.6021398132084539
0.44003156480852823,0.5612936787359653,0.5570448874838388
0.3752625967680139,0.6501302327922757,0.6414957039667568
0.32300987446570384,0.5848943183013093,0.6157993341373069
0.32881153200183816,0.5540287390763636,0.5713989062298921
0.385927799877709,0.6242893038753847,0.5625300120766863
0.38336239748205025,0.5776469010468958,0.6023642840550463
0.3109122381453349,0.590784972182981,0.5913644834066896
0.35693064164481303,0.5855363095042139,0.6075996697051714
0.48080334665700464,0.6234256220461385,0.5693429398644366
0.36437230540575044,0.5715429869765946,0.6702383991221235
0.39818408184000315,0.5657193467395005,0.6045804232738832
0.33339404816086,0.60921337275275,0.6298144546231813
0.5878438651782114,0.5646740997993234,0.5830731501185119
0.5144035978527166,0.6470240253872683,0.6351051974360803
0.3641909382370248,0.5563433090745098,0.577772848087657
0.4291242634669352,0.5706335205980159,0.6514393752142933
0.45715529994215637,0.6469274003380636,0.583757760394459
0.47178351992928835,0.5830862150888598,0.610505629890684
0.3720827364572058,0.5932463137527351,0.5830003105595364
0.5033684349150734,0.6409913823787651,0.5880988946782038
0.40352527623537526,0.6033983980673311,0.5747702976467512
0.4387418379445734,0.6196994578341335,0.6441737980937756
0.4902833503404967,0.5808782304202815,0.6251124930560679
0.3623841475167922,0.5672629680888767,0.5584662630257784
