2.000000000000000000e+00, 4.142920776952593309e-01, 1.238519109151410141e-01, 4.483339573193560745e-02
2.000000000000000000e+00, 4.208787254727099914e-01, 1.244641043720917106e-01, 4.657342657342657122e-02
1.000000000000000000e+00, 4.035601434654117470e-01, 1.214730952448635076e-01, 4.223262560991691839e-02
1.000000000000000000e+00, 4.005858509876782381e-01, 1.217898622408566112e-01, 4.340237758092666681e-02
