2.000000000000000000e+00, 4.142920151809191820e-01, 1.238519057930548423e-01, 4.483339573193560745e-02
2.000000000000000000e+00, 4.208786666674962929e-01, 1.244641006315995724e-01, 4.657342657342657122e-02
1.000000000000000000e+00, 4.035600871126877598e-01, 1.214730904739974859e-01, 4.223262560991691839e-02
1.000000000000000000e+00, 4.005857971833861608e-01, 1.217898591815605308e-01, 4.340237758092666681e-02
