2.000000000000000000e+00, 8.849175266994953049e-01, 1.517233133959823843e-01, 6.261699737925870146e-02
2.000000000000000000e+00, 8.854746733650480373e-01, 1.526635492956435192e-01, 6.741258741258741860e-02
1.000000000000000000e+00, 8.780284680646477380e-01, 1.448663962415549789e-01, 5.426612158776209643e-02
1.000000000000000000e+00, 8.783827568478573822e-01, 1.454822226581259925e-01, 5.594889188922184953e-02
